CustomerID,Recency,MonetaryValue,Frequency,Variety,Total_Score,Cluster
14243.0,9,2542.75,141,99,16,3
14245.0,220,1688.3,108,107,13,1
14246.0,111,1447.54,75,57,11,1
14247.0,278,129.62,20,19,6,2
14248.0,318,302.58,8,8,5,2
14250.0,7,1908.13,111,94,16,3
14251.0,2,2602.14,78,37,14,3
14256.0,260,952.46,53,51,10,5
14257.0,64,2772.46,106,88,14,3
14258.0,9,8423.42,111,58,15,3
14259.0,142,120.0,5,5,5,2
14261.0,51,1086.45,52,52,12,1
14262.0,8,2596.75,143,87,16,3
14264.0,155,329.97,17,15,5,2
14265.0,109,474.73,31,31,8,0
14267.0,163,1379.14,55,25,9,5
14270.0,332,475.45000000000005,29,29,7,0
14271.0,226,109.42,10,10,4,4
14272.0,74,453.26,33,33,8,0
14273.0,51,559.97,29,22,9,5
14276.0,99,1100.39,64,52,11,1
14277.0,15,3795.9,222,195,16,3
14280.0,197,125.53999999999999,8,8,4,4
14282.0,3,3448.98,154,70,15,3
14284.0,31,579.6,32,24,9,5
14285.0,21,1675.32,27,18,11,1
14286.0,24,4536.83,280,220,15,3
14287.0,8,174.47,9,9,7,0
14288.0,213,392.2,16,16,5,2
14289.0,9,894.26,47,33,12,1
14290.0,11,2275.2000000000003,101,89,16,3
14291.0,2,3774.26,237,145,16,3
14292.0,8,3887.05,100,64,15,3
14293.0,3,1057.3600000000001,61,51,13,1
14295.0,40,166.20000000000002,5,5,6,2
14297.0,18,1275.01,62,48,13,1
14298.0,8,43252.44,1637,884,16,3
14299.0,8,3578.29,143,94,16,3
14300.0,19,43.2,3,3,6,2
14301.0,117,494.14,13,13,6,2
14304.0,223,376.0,17,17,6,2
14305.0,71,1857.98,105,96,14,3
14306.0,51,1593.84,33,33,11,1
14307.0,89,2944.67,180,150,14,3
14309.0,8,2142.05,117,74,15,3
14311.0,243,290.59000000000003,20,20,7,0
14312.0,47,1549.68,87,74,13,1
14314.0,107,145.79999999999998,8,8,5,2
14315.0,45,2404.83,101,64,14,3
14317.0,65,501.3,24,24,8,0
14320.0,207,474.89,31,29,7,0
14321.0,11,1662.59,123,111,16,3
14323.0,115,585.16,36,32,8,0
14326.0,242,168.85,8,8,4,4
14327.0,163,311.65,12,12,5,2
14329.0,17,4781.53,258,218,16,3
14331.0,124,462.65999999999997,28,27,8,0
14332.0,23,830.13,25,22,10,5
14333.0,68,375.2,15,15,6,2
14334.0,17,2556.75,162,98,16,3
14335.0,16,450.39,60,55,12,1
14336.0,17,1569.03,90,77,14,3
14338.0,161,559.5699999999999,31,30,7,0
14339.0,243,309.52,14,14,5,2
14340.0,219,134.7,6,6,4,4
14341.0,45,2131.53,128,109,15,3
14342.0,21,568.52,21,18,9,5
14344.0,127,810.59,71,56,11,1
14345.0,39,109.34,6,6,6,2
14346.0,121,942.46,60,55,11,1
14348.0,260,406.67,18,18,7,0
14349.0,10,135.55,31,31,9,5
14350.0,274,289.17,18,18,7,0
14351.0,165,51.0,1,1,4,4
14352.0,157,1026.66,47,44,10,5
14353.0,215,90.6,6,6,4,4
14354.0,6,141.3,9,9,7,0
14355.0,366,174.4,11,11,4,4
14356.0,80,617.27,33,33,9,5
14357.0,43,224.9,40,39,9,5
14359.0,19,892.58,55,44,12,1
14360.0,32,2028.63,117,104,15,3
14362.0,22,149.35,37,37,9,5
14364.0,109,2404.39,69,61,12,1
14367.0,8,8928.65,521,270,16,3
14368.0,320,139.2,8,8,4,4
14371.0,295,100.5,4,4,4,4
14373.0,358,51.6,4,4,4,4
14375.0,185,244.76,66,57,8,0
14377.0,191,492.05,11,11,5,2
14379.0,44,348.1,46,39,11,1
14381.0,52,202.68,56,56,9,5
14382.0,26,604.97,126,121,14,3
14383.0,38,1176.95,59,49,12,1
14385.0,9,202.83,14,13,7,0
14386.0,297,142.4,7,7,4,4
14387.0,33,1675.8600000000001,139,125,15,3
14388.0,10,3168.7,186,124,16,3
14389.0,65,947.3,45,33,10,5
14390.0,10,4589.69,284,135,16,3
14393.0,218,67.95,5,5,4,4
14395.0,2,3464.39,348,181,16,3
14396.0,65,483.99,73,71,10,5
14397.0,3,2394.26,87,18,13,1
14400.0,149,484.58,25,25,7,0
14401.0,4,3931.04,182,113,16,3
14403.0,130,1090.57,20,17,9,5
14404.0,34,1402.36,100,70,13,1
14406.0,119,153.85,8,8,5,2
14407.0,107,1830.05,73,67,12,1
14408.0,11,2437.03,106,60,15,3
14409.0,71,1434.88,54,40,11,1
14410.0,92,1096.63,189,153,13,1
14411.0,311,934.6,14,14,6,2
14412.0,43,732.3199999999999,43,43,12,1
14413.0,362,119.60000000000001,22,22,6,2
14414.0,92,1495.96,97,79,13,1
14415.0,1,5784.1,579,283,16,3
14416.0,22,318.38,14,13,7,0
14418.0,4,1943.6100000000001,124,114,16,3
14419.0,11,1050.34,202,112,15,3
14420.0,99,387.52,29,29,8,0
14421.0,57,813.11,27,25,9,5
14422.0,1,4157.23,222,189,16,3
14423.0,218,193.79999999999998,3,3,4,4
14424.0,18,241.56,1,1,7,0
14426.0,24,3982.89,224,183,15,3
14427.0,50,363.34000000000003,17,16,7,0
14428.0,7,1078.85,137,108,15,3
14431.0,303,436.36,17,17,6,2
14432.0,10,2286.5,377,256,16,3
14434.0,22,1270.8,12,3,8,0
14436.0,99,99.22,9,9,5,2
14437.0,366,63.0,5,5,4,4
14438.0,306,131.9,9,9,4,4
14439.0,320,2472.14,32,32,9,5
14440.0,8,2230.98,55,33,13,1
14441.0,1,1638.79,51,43,14,3
14442.0,205,1404.67,63,58,10,5
14443.0,54,1393.95,93,84,12,1
14446.0,1,1041.13,277,233,15,3
14447.0,19,1163.23,70,54,12,1
14448.0,9,314.5,20,20,10,5
14449.0,19,902.22,250,201,14,3
14450.0,181,487.07,40,32,7,0
14451.0,60,645.96,105,86,13,1
14452.0,11,249.48000000000002,60,55,11,1
14453.0,190,118.48,22,22,6,2
14456.0,5,3104.78,947,580,16,3
14457.0,311,113.64,4,4,4,4
14459.0,155,1645.92,37,37,10,5
14460.0,110,328.2,16,14,6,2
14461.0,148,1990.32,180,173,13,1
14462.0,66,1924.5,233,150,14,3
14463.0,98,445.76,6,6,6,2
14465.0,247,1021.94,123,107,12,1
14466.0,29,2006.75,72,35,12,1
14467.0,18,580.46,89,67,12,1
14470.0,12,417.94,43,43,12,1
14472.0,104,1757.74,265,153,14,3
14473.0,74,234.34000000000003,7,7,5,2
14474.0,46,506.86,29,29,9,5
14475.0,72,903.0500000000001,42,35,10,5
14476.0,257,191.55,17,17,5,2
14477.0,20,614.56,10,7,8,0
14479.0,254,316.25,18,18,7,0
14480.0,11,279.05,13,13,8,0
14481.0,165,616.11,30,25,8,0
14482.0,18,1483.05,137,110,16,3
14483.0,282,137.1,9,9,4,4
14484.0,50,316.88,14,14,7,0
14485.0,39,161.35,46,44,10,5
14487.0,27,1109.06,140,112,14,3
14488.0,68,872.46,46,46,11,1
14489.0,207,463.38,30,30,7,0
14491.0,175,328.18,17,17,6,2
14493.0,7,2336.85,120,95,16,3
14494.0,26,139.56,7,7,6,2
14495.0,51,123.8,6,6,6,2
14496.0,312,505.26,19,16,6,2
14497.0,309,465.96000000000004,29,29,7,0
14498.0,43,1750.34,193,162,15,3
14499.0,26,812.96,190,146,14,3
14500.0,88,305.6,7,6,6,2
14501.0,184,251.21,10,9,4,4
14502.0,20,2401.32,608,368,15,3
14503.0,3,3434.64,164,113,16,3
14504.0,47,657.61,107,85,14,3
14505.0,17,5735.64,785,540,16,3
14506.0,17,1938.45,295,204,16,3
14507.0,24,1250.38,95,79,13,1
14508.0,22,254.81,55,52,10,5
14511.0,11,1280.1299999999999,68,53,13,1
14512.0,188,235.85,23,19,6,2
14513.0,101,314.67,12,11,6,2
14514.0,61,958.73,69,65,11,1
14515.0,18,2009.86,98,68,14,3
14517.0,33,321.95,18,17,9,5
14518.0,64,163.57999999999998,16,16,5,2
14520.0,2,165.0,4,3,7,0
14522.0,24,775.6999999999999,17,15,8,0
14523.0,108,207.93,12,12,5,2
14524.0,32,1691.49,197,161,15,3
14525.0,20,3528.0099999999998,282,217,15,3
14527.0,3,7732.82,971,330,16,3
14528.0,37,370.07,18,18,9,5
14529.0,60,573.79,213,177,12,1
14530.0,26,2673.29,213,140,15,3
14532.0,236,929.65,64,45,10,5
14533.0,25,1447.6,62,53,12,1
14534.0,3,4279.97,508,331,16,3
14535.0,60,2846.98,328,280,14,3
14536.0,260,152.5,18,18,6,2
14537.0,58,355.56,10,10,6,2
14538.0,65,385.35,19,19,8,0
14539.0,16,539.16,32,31,10,5
14540.0,10,936.44,71,64,13,1
14541.0,59,1456.01,105,71,12,1
14542.0,186,103.25,5,5,4,4
14543.0,29,3218.23,71,43,13,1
14544.0,24,1868.11,111,97,15,3
14546.0,5,2563.83,397,250,16,3
14547.0,4,3855.4700000000003,355,198,16,3
14548.0,151,346.79999999999995,4,2,5,2
14549.0,311,291.1,56,56,9,5
14550.0,11,755.91,47,38,13,1
14551.0,18,173.73,10,9,7,0
14552.0,152,164.22,57,57,8,0
14553.0,19,676.39,113,103,14,3
14554.0,10,2177.64,203,147,16,3
14555.0,57,312.54,19,18,8,0
14557.0,85,690.82,16,16,7,0
14560.0,7,1965.16,74,39,14,3
14561.0,76,1081.69,69,67,11,1
14562.0,4,4790.59,419,187,16,3
14565.0,96,2949.21,127,111,14,3
14566.0,111,257.76,4,4,5,2
14567.0,57,1461.96,33,33,9,5
14569.0,1,188.89000000000001,12,10,7,0
14570.0,281,218.28000000000003,29,29,6,2
14572.0,3,2670.16,262,190,16,3
14573.0,180,1439.2,227,127,12,1
14576.0,372,35.400000000000006,1,1,4,4
14577.0,13,859.71,123,86,15,3
14578.0,3,166.99,24,24,9,5
14581.0,17,134.16,17,16,7,0
14582.0,41,111.33000000000001,6,6,6,2
14583.0,6,1008.33,302,243,15,3
14584.0,169,978.17,98,68,10,5
14585.0,50,157.41,29,29,8,0
14586.0,277,246.12,19,19,6,2
14587.0,19,1549.58,371,170,15,3
14589.0,372,39.75,3,3,4,4
14591.0,15,1342.34,176,138,15,3
14592.0,35,554.14,158,132,13,1
14593.0,22,587.79,151,127,13,1
14594.0,7,363.33,52,48,12,1
14595.0,20,1722.91,102,94,15,3
14597.0,11,800.23,47,45,13,1
14598.0,44,225.09,50,49,10,5
14600.0,306,382.28000000000003,25,25,7,0
14601.0,11,172.08,7,7,7,0
14603.0,275,118.8,2,2,4,4
14606.0,1,11144.74,2677,819,16,3
14607.0,16,4913.22,81,38,14,3
14608.0,4,1593.15,20,8,11,1
14609.0,72,60.48,4,2,5,2
14616.0,243,346.68000000000006,3,2,5,2
14618.0,9,523.04,16,10,8,0
14619.0,246,380.14,20,20,7,0
14620.0,206,413.5,26,26,7,0
14621.0,1,1723.82,92,80,15,3
14622.0,185,320.58000000000004,21,21,7,0
14623.0,32,865.73,133,108,14,3
14624.0,57,225.85,13,13,5,2
14625.0,196,875.58,53,51,10,5
14626.0,24,2646.14,122,108,15,3
14628.0,91,663.51,24,22,9,5
14629.0,4,895.37,150,133,15,3
14631.0,51,929.34,41,38,11,1
14632.0,263,110.96,8,8,4,4
14633.0,266,336.20000000000005,20,20,7,0
14636.0,36,609.85,28,27,10,5
14638.0,51,435.6,16,16,7,0
14639.0,52,2849.65,172,138,14,3
14640.0,24,2015.24,105,87,15,3
14641.0,22,110.46,7,7,6,2
14642.0,59,57.96000000000001,2,2,5,2
14643.0,170,695.37,31,30,8,0
14644.0,68,725.6600000000001,26,26,9,5
14645.0,157,551.08,30,28,7,0
14646.0,2,110410.96,2076,700,16,3
14647.0,201,236.04000000000002,28,24,6,2
14649.0,5,1362.38,186,148,15,3
14651.0,67,632.77,101,95,13,1
14652.0,77,111.94,29,29,7,0
14653.0,1,1856.07,234,154,16,3
14655.0,8,1643.54,49,35,13,1
14656.0,169,285.12,80,73,9,5
14657.0,18,824.1700000000001,126,103,15,3
14658.0,5,211.58,29,27,9,5
14659.0,9,2507.78,253,147,16,3
14660.0,87,311.53,30,24,8,0
14661.0,27,92.05,4,4,6,2
14662.0,29,748.03,157,143,14,3
14664.0,20,633.11,98,78,13,1
14665.0,61,1767.85,90,63,12,1
14666.0,24,198.35,14,14,6,2
14667.0,11,8674.710000000001,567,354,16,3
14669.0,242,1235.53,166,158,12,1
14670.0,280,400.93,123,107,11,1
14672.0,235,761.3000000000001,61,58,10,5
14673.0,3,1709.4,74,39,14,3
14675.0,16,593.96,97,93,13,1
14676.0,31,1932.88,42,29,12,1
14680.0,25,15081.3,258,73,14,3
14681.0,71,459.5,7,6,6,2
14682.0,188,44.2,2,1,4,4
14684.0,26,1212.96,390,231,14,3
14687.0,107,477.78,15,15,6,2
14688.0,8,5274.38,324,148,16,3
14689.0,209,112.8,13,13,4,4
14690.0,44,357.39,48,40,11,1
14691.0,31,2077.48,71,50,13,1
14692.0,137,591.55,68,53,10,5
14693.0,265,130.4,8,8,4,4
14696.0,4,2079.16,130,117,16,3
14697.0,218,182.55,22,22,6,2
14698.0,2,1198.49,200,148,15,3
14699.0,214,109.13000000000001,8,8,4,4
14700.0,32,2137.3,112,80,15,3
14701.0,11,2145.54,327,268,16,3
14702.0,1,3093.96,342,196,16,3
14703.0,15,318.17,22,22,10,5
14704.0,11,1486.99,393,288,16,3
14705.0,199,64.44,1,1,4,4
14708.0,3,926.89,28,25,11,1
14709.0,15,4917.68,196,71,15,3
14710.0,14,604.45,136,124,15,3
14711.0,10,2156.28,345,221,16,3
14712.0,29,898.61,25,21,10,5
14713.0,9,2611.93,338,146,16,3
14714.0,24,87.52,10,10,6,2
14715.0,25,842.71,71,60,12,1
14716.0,43,328.63,51,46,11,1
14719.0,2,1574.66,235,177,16,3
14720.0,6,617.26,37,34,11,1
14722.0,147,184.01,28,28,6,2
14723.0,10,1123.0900000000001,259,193,15,3
14725.0,25,594.14,47,45,11,1
14727.0,274,192.53,10,10,4,4
14729.0,374,309.35,71,69,9,5
14730.0,1,1819.36,462,317,16,3
14731.0,47,376.38,45,38,11,1
14732.0,8,2616.73,147,105,16,3
14733.0,16,8853.67,202,102,16,3
14735.0,4,5979.14,194,99,16,3
14737.0,4,1118.65,17,15,9,5
14738.0,43,1292.5600000000002,54,39,12,1
14739.0,4,2686.44,60,47,14,3
14740.0,197,1393.86,89,85,11,1
14741.0,12,1327.24,59,35,12,1
14744.0,16,753.88,26,21,11,1
14745.0,113,1208.74,69,46,11,1
14747.0,249,301.15000000000003,18,18,7,0
14748.0,29,1454.29,89,87,13,1
14752.0,44,207.12,5,5,6,2
14753.0,87,560.25,30,30,8,0
14754.0,45,633.8,41,38,11,1
14755.0,10,4877.09,235,128,16,3
14756.0,15,709.96,38,38,12,1
14757.0,75,412.5,19,19,8,0
14758.0,145,1299.56,71,54,10,5
14759.0,5,1542.07,102,92,16,3
14760.0,297,89.2,5,5,4,4
14761.0,59,255.9,11,11,5,2
14762.0,264,306.76,21,21,7,0
14764.0,47,244.20000000000002,6,6,6,2
14765.0,29,248.23,39,38,9,5
14766.0,8,2474.64,135,111,16,3
14768.0,17,192.60000000000002,5,4,7,0
14769.0,3,10097.55,1062,718,16,3
14770.0,232,843.67,52,49,10,5
14772.0,112,135.01,9,9,5,2
14775.0,58,993.66,60,57,11,1
14776.0,51,2213.7,117,44,14,3
14778.0,127,725.0600000000001,35,34,9,5
14779.0,281,280.5,41,40,8,0
14780.0,55,435.6,27,26,8,0
14782.0,320,155.10000000000002,6,6,4,4
14784.0,26,261.66,15,15,6,2
14785.0,10,67.92,3,2,7,0
14788.0,7,660.66,30,26,11,1
14789.0,29,197.64,6,6,6,2
14790.0,17,747.46,46,30,12,1
14792.0,64,6.2,2,2,5,2
14793.0,21,228.99,14,14,6,2
14794.0,3,1272.6399999999999,80,68,13,1
14795.0,166,131.45000000000002,6,6,4,4
14796.0,1,7923.4400000000005,1132,403,16,3
14798.0,53,173.74,12,11,5,2
14799.0,51,162.8,13,13,6,2
14800.0,48,4240.12,383,246,15,3
14801.0,61,199.79,57,56,9,5
14803.0,162,717.21,44,35,9,5
14804.0,9,332.02,12,12,8,0
14805.0,15,536.25,46,30,11,1
14806.0,75,163.54,11,11,5,2
14808.0,40,2222.19,231,176,15,3
14810.0,41,2070.25,254,106,15,3
14813.0,370,154.44,29,25,6,2
14815.0,37,771.06,53,53,12,1
14816.0,197,37.4,4,4,4,4
14817.0,200,1032.0,63,52,10,5
14818.0,74,573.55,48,41,10,5
14819.0,64,255.07,13,13,5,2
14820.0,21,507.29,29,24,9,5
14821.0,367,48.800000000000004,2,2,4,4
14823.0,180,309.03000000000003,70,56,9,5
14824.0,10,1036.19,29,19,11,1
14825.0,4,2182.76,120,82,16,3
14828.0,197,1120.6000000000001,17,17,7,0
14829.0,29,692.51,42,39,12,1
14830.0,53,195.76,39,39,8,0
14834.0,18,1644.46,67,43,14,3
14836.0,10,102.44999999999999,6,5,7,0
14837.0,90,1676.3799999999999,108,96,14,3
14840.0,268,62.85,4,4,4,4
14841.0,53,3211.88,138,103,14,3
14842.0,44,2525.88,145,128,15,3
14844.0,64,2527.07,130,87,14,3
14847.0,149,301.4,13,13,5,2
14849.0,22,7685.63,388,159,15,3
14850.0,312,325.75,21,21,7,0
14851.0,23,512.07,28,28,9,5
14852.0,58,2719.84,143,96,14,3
14853.0,24,394.5,9,8,7,0
14854.0,78,2563.84,126,110,14,3
14855.0,119,622.55,20,13,8,0
14856.0,36,1169.49,65,65,12,1
14857.0,60,1138.27,60,58,11,1
14859.0,13,1305.76,58,47,13,1
14860.0,19,170.8,11,11,6,2
14861.0,52,123.15,6,6,5,2
14862.0,26,860.9,48,47,12,1
14863.0,29,266.76,11,11,6,2
14865.0,7,58.2,4,4,7,0
14866.0,11,6875.4800000000005,99,30,14,3
14867.0,186,695.98,36,31,8,0
14868.0,3,2868.94,144,96,16,3
14869.0,9,719.66,70,66,13,1
14870.0,262,327.25,13,13,5,2
14871.0,3,502.45,93,68,12,1
14873.0,210,490.43,28,28,7,0
14875.0,108,1186.97,47,46,11,1
14878.0,13,1436.54,122,62,14,3
14880.0,77,674.29,46,45,11,1
14881.0,20,260.08,17,17,7,0
14882.0,27,589.7,11,6,7,0
14883.0,19,776.47,53,39,12,1
14885.0,132,630.96,15,15,7,0
14886.0,253,359.0,18,18,7,0
14887.0,79,348.12,6,6,6,2
14888.0,207,369.2,20,20,7,0
14889.0,336,135.9,10,10,4,4
14890.0,254,125.65,7,7,4,4
14891.0,148,559.18,33,30,7,0
14893.0,10,1214.66,73,72,13,1
14894.0,85,645.5500000000001,23,23,9,5
14895.0,8,10463.74,498,273,16,3
14896.0,205,466.32,43,43,9,5
14897.0,8,1295.28,55,43,13,1
14898.0,23,1051.3,109,86,14,3
14901.0,11,1323.42,96,73,13,1
14902.0,26,342.02,20,20,9,5
14903.0,21,2711.42,350,227,15,3
14904.0,2,1026.22,69,66,13,1
14905.0,158,616.15,17,14,6,2
14907.0,3,3385.1,165,125,16,3
14908.0,74,265.3,9,9,5,2
14910.0,3,426.37,30,25,10,5
14911.0,1,120558.52,5670,1787,16,3
14912.0,17,612.85,27,21,11,1
14913.0,36,1254.26,87,76,12,1
14915.0,91,298.98,12,12,6,2
14916.0,71,1306.78,77,72,11,1
14918.0,116,1588.63,45,39,12,1
14920.0,213,950.47,57,57,10,5
14921.0,30,1323.99,78,78,13,1
14923.0,51,738.1,44,44,12,1
14924.0,246,193.55,10,10,4,4
14929.0,32,223.88,11,11,6,2
14930.0,109,2199.81,127,116,14,3
14931.0,5,890.62,41,30,11,1
14932.0,366,295.33,17,17,6,2
14934.0,82,1727.19,87,68,12,1
14935.0,297,943.9200000000001,10,10,6,2
14936.0,34,7848.43,364,210,15,3
14937.0,57,1468.88,34,33,9,5
14944.0,30,5673.84,170,101,15,3
14946.0,14,100.9,3,3,7,0
14947.0,72,284.32,14,14,6,2
14948.0,23,1087.47,63,56,12,1
14950.0,19,368.74,19,19,9,5
14951.0,79,313.82,20,20,8,0
14952.0,60,6882.5,138,117,14,3
14953.0,25,286.1,54,54,11,1
14954.0,12,270.74,77,75,11,1
14957.0,253,59.269999999999996,12,12,4,4
14958.0,147,409.38,41,33,7,0
14959.0,64,695.42,59,37,11,1
14960.0,8,230.06,27,23,9,5
14961.0,11,6599.83,312,193,16,3
14962.0,271,125.25,5,5,4,4
14963.0,10,1332.63,192,149,15,3
14964.0,247,136.91,13,13,4,4
14965.0,96,571.57,81,80,11,1
14966.0,15,184.46,36,35,9,5
14967.0,50,412.8,6,6,7,0
14968.0,30,158.28,37,37,9,5
14970.0,68,1590.26,34,24,10,5
14971.0,35,1067.25,155,144,14,3
14972.0,128,103.37,18,18,7,0
14973.0,107,588.5,32,29,8,0
14974.0,37,88.49000000000001,17,17,7,0
14975.0,57,224.23,11,11,5,2
14976.0,57,750.96,72,47,11,1
14978.0,72,1896.79,214,136,14,3
14981.0,246,108.36,8,8,4,4
14984.0,19,189.85,39,37,9,5
14985.0,198,292.84,83,78,10,5
14987.0,16,326.4,4,2,8,0
14988.0,212,330.29,40,40,8,0
14995.0,39,228.8,60,53,10,5
14997.0,46,495.44,26,25,9,5
14998.0,170,400.82,74,70,9,5
15000.0,48,492.26,77,76,11,1
15002.0,116,1618.26,115,93,14,3
15004.0,147,1148.21,154,154,12,1
15005.0,16,6228.18,1112,360,16,3
15006.0,51,488.65,132,121,13,1
15007.0,159,155.46,12,12,4,4
15009.0,12,1240.83,180,148,15,3
15010.0,36,304.69,20,20,9,5
15012.0,54,394.39,122,110,12,1
15014.0,43,234.57,33,29,8,0
15016.0,173,165.79,20,20,6,2
15017.0,34,124.43,20,20,8,0
15018.0,39,417.16,31,30,9,5
15019.0,267,254.57999999999998,66,64,8,0
15021.0,9,1855.05,444,287,16,3
15022.0,12,829.6800000000001,121,96,15,3
15023.0,3,6286.79,553,347,16,3
15024.0,10,1635.04,152,105,16,3
15025.0,33,358.51,67,66,11,1
15026.0,80,479.73,61,57,10,5
15027.0,31,852.05,35,30,10,5
15028.0,8,625.21,48,35,12,1
15030.0,72,350.16,7,7,6,2
15031.0,4,585.76,110,74,13,1
15032.0,256,1764.7,52,29,10,5
15033.0,5,2509.23,501,315,16,3
15034.0,16,3965.88,390,299,16,3
15035.0,90,257.53000000000003,27,26,7,0
15036.0,72,415.8,119,107,12,1
15038.0,59,660.7,125,105,13,1
15039.0,10,18509.93,1477,408,16,3
15041.0,170,178.78,66,66,8,0
15042.0,199,131.68,5,5,4,4
15043.0,31,193.32,3,3,6,2
15044.0,19,7444.56,444,233,15,3
15045.0,152,646.4200000000001,12,11,6,2
15046.0,9,4022.0699999999997,201,147,16,3
15047.0,270,344.82,22,22,7,0
15048.0,65,383.39,94,86,11,1
15049.0,274,100.89,3,3,4,4
15050.0,25,1619.28,76,68,13,1
15051.0,23,1317.65,142,130,14,3
15052.0,319,146.39,28,27,6,2
15053.0,5,708.85,69,49,13,1
15054.0,12,303.94,114,105,14,3
15057.0,275,1304.04,25,25,8,0
15058.0,25,2048.61,266,199,15,3
15059.0,41,1310.48,237,161,14,3
15060.0,8,297.05,115,81,14,3
15061.0,4,28301.65,403,70,15,3
15062.0,71,994.44,57,47,11,1
15063.0,213,240.2,5,5,4,4
15065.0,38,2735.18,155,148,15,3
15066.0,53,868.57,42,42,11,1
15067.0,78,1598.2,82,82,13,1
15068.0,46,549.92,104,96,13,1
15069.0,179,1087.03,70,70,10,5
15070.0,373,106.2,1,1,4,4
15071.0,94,948.12,26,25,9,5
15073.0,10,1043.41,54,31,12,1
15074.0,105,735.67,41,41,10,5
15075.0,78,713.82,27,27,9,5
15076.0,173,848.72,49,49,10,5
15078.0,7,9706.66,440,97,16,3
15079.0,213,799.26,47,46,10,5
15081.0,22,479.6,33,26,9,5
15083.0,257,79.7,5,5,4,4
15087.0,282,254.98000000000002,15,15,4,4
15088.0,21,1070.72,57,53,12,1
15089.0,10,2310.47,145,139,16,3
15090.0,308,381.32,23,23,7,0
15091.0,68,480.71,30,30,8,0
15092.0,215,440.81,26,23,7,0
15093.0,18,3499.4,108,52,15,3
15095.0,104,1194.44,47,30,10,5
15096.0,43,215.39000000000001,11,11,6,2
15097.0,4,249.28,25,25,9,5
15098.0,182,492.70000000000005,3,1,5,2
15099.0,84,363.99,23,23,8,0
15100.0,334,680.0,3,1,6,2
15101.0,9,226.33,8,8,7,0
15103.0,31,607.46,35,35,10,5
15104.0,197,895.07,67,66,10,5
15105.0,18,2240.61,101,90,16,3
15106.0,18,1439.01,100,90,15,3
15107.0,311,292.8,16,12,5,2
15108.0,142,1200.15,60,50,11,1
15109.0,246,446.15000000000003,28,28,7,0
15110.0,24,807.4,35,17,10,5
15111.0,29,1560.88,84,70,13,1
15113.0,10,3098.42,97,77,14,3
15114.0,30,2790.2,197,136,15,3
15115.0,18,323.81,21,21,10,5
15116.0,18,1288.54,45,37,13,1
15117.0,15,1229.77,79,63,13,1
15118.0,134,15.12,1,1,5,2
15119.0,246,213.8,14,14,4,4
15120.0,134,310.52,21,21,8,0
15121.0,50,433.07,28,28,9,5
15122.0,114,1621.08,82,65,12,1
15123.0,7,2125.93,106,93,16,3
15124.0,23,182.24,15,14,6,2
15125.0,25,7000.22,127,102,15,3
15127.0,66,391.53,16,16,6,2
15128.0,60,1495.36,102,74,13,1
15129.0,50,2693.13,84,54,13,1
15130.0,170,333.23,22,22,7,0
15132.0,18,924.53,52,49,13,1
15133.0,128,881.38,29,27,9,5
15134.0,15,1384.8700000000001,73,44,13,1
15135.0,239,139.05,9,9,4,4
15136.0,3,1286.7,68,61,13,1
15139.0,240,185.86,13,13,4,4
15140.0,52,2104.61,80,74,12,1
15142.0,46,496.58,26,26,9,5
15143.0,226,256.55,14,14,4,4
15144.0,8,6591.44,217,132,16,3
15145.0,4,1167.71,67,54,13,1
15146.0,165,1287.22,91,90,11,1
15147.0,240,586.9,28,28,7,0
15148.0,11,311.61,20,20,10,5
15149.0,134,513.65,23,23,8,0
15150.0,17,5191.19,341,282,16,3
15152.0,10,4654.41,271,196,16,3
15153.0,31,301.66,22,22,9,5
15154.0,75,237.86,71,66,9,5
15156.0,1,913.19,55,51,13,1
15157.0,4,1920.1299999999999,125,125,16,3
15158.0,45,402.12,7,7,7,0
15159.0,2,18055.420000000002,710,363,16,3
15160.0,357,161.28,4,4,4,4
15163.0,18,310.71,29,29,10,5
15164.0,69,809.53,101,79,13,1
15165.0,373,468.8,27,27,7,0
15167.0,321,158.8,39,39,7,0
15168.0,26,109.68,5,5,6,2
15171.0,331,678.5999999999999,5,5,6,2
15172.0,9,1624.6,110,106,16,3
15174.0,323,145.83,11,11,4,4
15175.0,72,263.5,23,23,7,0
15178.0,260,40.5,3,3,4,4
15179.0,18,1995.31,93,91,15,3
15180.0,367,87.5,6,6,4,4
15181.0,66,587.4,16,11,6,2
15182.0,154,622.85,29,24,8,0
15184.0,29,383.49,62,59,11,1
15185.0,70,252.92000000000002,21,21,7,0
15186.0,14,397.87,19,17,10,5
15187.0,2,4178.5,91,61,14,3
15189.0,1,12447.92,212,80,16,3
15192.0,120,1023.88,51,36,11,1
15193.0,61,479.07,19,19,8,0
15194.0,3,6801.1900000000005,310,209,16,3
15195.0,3,99.0,1,1,7,0
15197.0,11,741.89,32,30,11,1
15198.0,92,193.64,10,10,5,2
15199.0,59,870.9,13,5,7,0
15201.0,87,1162.26,69,35,10,5
15203.0,26,1842.82,142,82,15,3
15204.0,357,286.34,9,9,5,2
15205.0,85,600.21,37,37,9,5
15206.0,10,420.29999999999995,9,3,8,0
15208.0,1,837.07,42,25,12,1
15210.0,225,258.44,20,20,6,2
15211.0,60,832.4100000000001,52,52,11,1
15212.0,241,96.0,5,5,4,4
15213.0,319,328.35,24,22,7,0
15214.0,2,1640.89,110,109,16,3
